xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=prec, cpt:L=2.5 months, cpt:S=1993-06-01T00:00, cpt:T=1993-07/09, cpt:nrow=48, cpt:ncol=68, cpt:row=Y, cpt:col=X, cpt:units=mm, cpt:missing=-999.
8.875000	152.552010	152.753197	149.995758	152.874725	170.132751	184.176674	226.694214	246.817940	253.114250	249.055557	276.610931	277.778824	247.637833	277.206451	277.721420	228.615158	231.108978	244.104637	249.563911	206.873894	206.849350	192.196144	206.670006	204.181755	205.621445	191.244080	127.981293	99.955887	104.191765	142.902138	151.843330	130.858582	111.092930	105.256413	104.624035	93.005177	80.054886	65.542320	58.163788	51.148598	44.140854	41.933031	35.984987	32.752753	28.061178	22.514556	18.953107	15.849704	11.529624	9.146356	10.505183	10.294481	9.905227	7.552736	5.629348	4.573618	3.485069	2.589935	2.317155	2.857462	2.060995	1.340412	1.199905	2.019596	3.275570	3.292581	2.611545	1.647882	
8.625000	150.534966	151.863884	149.188019	147.966225	156.266388	169.765823	196.337425	200.661621	217.492455	242.480972	266.623795	270.969986	261.245575	259.736389	261.959198	254.996597	242.193375	246.115845	261.628006	234.615158	212.341980	189.352051	187.197243	192.958290	184.485664	155.299736	126.024437	125.347183	142.816315	138.389320	122.890133	110.527813	96.900475	85.631664	80.041748	71.110687	58.961496	53.344854	44.801287	39.137518	33.413177	31.436840	28.952890	23.480030	19.645855	17.772012	14.520200	12.194880	11.439652	9.960286	8.985579	8.516287	7.813012	7.152390	6.556878	6.087724	4.359690	3.114914	2.679189	2.653140	1.091069	0.555045	0.528678	0.763554	1.575803	2.197997	1.891602	2.390427	
8.375000	151.921715	153.191048	150.581673	149.722221	154.557434	166.331528	162.466599	165.778130	208.498917	242.782639	260.356781	248.551926	244.418945	257.006287	264.060272	277.911469	250.720047	218.808372	218.129768	225.884834	203.157974	192.433815	173.046333	170.174164	167.383186	142.702286	146.879379	170.811958	145.047012	114.750374	105.302860	90.589054	80.219936	68.123901	58.972197	52.226049	39.808098	40.077177	32.267231	31.101600	23.329864	21.500466	22.156264	19.302876	14.312237	11.882065	11.255112	10.146277	9.857929	8.870421	9.641088	7.136768	5.796560	5.388768	5.332679	5.430962	5.517553	4.934909	4.475621	4.051762	3.208285	1.927673	1.134240	0.828590	1.105484	1.131459	1.398733	1.154614	
8.125000	156.879669	158.638664	155.197113	154.020615	146.496582	164.659500	179.878723	184.518364	223.059448	259.451187	270.903809	262.537628	271.028381	285.888351	279.034576	312.756454	262.583893	202.520737	194.241058	213.385735	200.770424	163.630669	141.553909	129.955078	131.121872	153.247345	153.274788	162.842918	124.051823	101.624180	94.277912	78.888523	63.439783	53.413147	43.045126	32.939537	26.128933	28.159376	21.241343	20.855270	17.407944	13.232287	13.323478	14.957010	13.582001	10.342634	8.631523	8.923610	7.788780	7.769627	7.515367	6.337226	5.631475	5.193971	4.855191	4.762618	5.164054	4.963823	5.087405	4.830922	4.364524	3.687797	3.349043	2.893479	1.476683	0.808443	0.535974	0.267677	
7.875000	176.725471	163.443764	160.431671	161.037895	161.934395	171.229576	184.497795	208.447281	250.293159	260.897034	259.989029	259.109619	248.086655	254.340958	242.405487	274.446381	239.271904	204.406456	175.397942	173.386826	188.658875	145.021378	123.129105	123.888153	155.300148	163.381294	144.809219	147.981712	124.340244	97.441189	82.160961	68.901188	61.603893	44.594181	30.232976	24.087051	15.094122	15.117482	13.293419	13.055678	13.400910	11.316019	9.827568	8.977524	9.849075	9.942749	8.405859	7.025573	6.909670	6.147621	5.612896	5.641065	5.811121	5.871925	5.107844	3.936848	6.259902	4.847261	3.573977	3.092848	2.712472	2.327523	2.218232	1.724221	1.482560	0.499775	0.211431	0.034102	
7.625000	172.999092	158.777084	158.028725	160.744209	166.606354	173.127686	178.593285	192.076416	224.752235	258.350983	246.495369	224.080795	209.970200	208.751183	218.869652	219.035629	207.656906	206.092773	175.898087	169.744972	161.177200	129.855881	111.221210	151.195953	149.968178	147.140770	127.291065	133.132019	129.579754	90.300426	78.998444	63.350471	45.247931	33.314316	22.415507	16.188503	12.263991	10.467904	9.791965	10.616159	12.048550	12.704364	9.456947	8.663472	9.765759	8.879083	7.401794	6.443914	7.014379	5.284169	4.794431	4.884426	5.285254	5.621003	4.719124	2.873928	3.336783	2.943911	1.922995	1.320866	1.232142	1.119772	0.902235	0.719493	0.582258	0.460698	0.181072	-999.000000	
7.375000	155.516739	150.506554	151.805977	157.464851	164.924332	172.010559	180.879974	197.664078	210.942909	232.959663	212.657684	181.412155	186.324837	195.316101	212.476059	229.803963	218.229187	192.601707	180.570587	156.791779	130.719009	124.758762	125.125797	154.429390	157.703262	142.736755	124.406017	122.395916	130.413097	96.874165	73.857433	52.958033	40.630758	27.934333	18.815029	13.153427	8.877494	8.143465	9.886146	10.494518	9.820437	10.534747	9.548966	7.753786	7.854111	9.125682	7.799098	6.496992	5.792047	4.682826	4.484088	4.123979	3.951383	3.834918	3.364716	2.511722	1.547726	1.292046	1.124615	0.517753	0.401757	0.333821	0.327992	0.430056	0.434188	0.272698	0.086865	-999.000000	
7.125000	150.995934	154.840141	155.010719	161.872826	170.429077	182.240227	187.860077	201.462273	224.054405	220.962036	187.310097	158.021873	174.412109	199.445107	219.728668	222.713913	217.409782	194.337524	176.327019	151.035400	127.226986	127.299458	136.681267	148.192581	143.713684	133.894951	131.869392	119.035313	106.978859	73.657532	57.239691	40.930399	29.646741	20.701366	12.108810	8.165853	6.481547	8.136329	10.931492	7.202111	7.179024	7.800488	8.729457	8.949777	6.582342	8.707021	8.384400	6.666284	5.335598	4.034016	3.815083	3.011904	2.571441	1.989998	2.008264	1.809059	1.060241	0.530962	0.503960	0.343066	0.278118	0.522444	0.376291	0.347569	0.350208	0.149781	-999.000000	-999.000000	
6.875000	153.953377	156.104889	160.227798	160.612579	171.660027	174.127762	176.395073	202.511139	232.112404	221.333244	196.652481	168.744301	168.852463	183.327126	199.692230	207.945587	204.485260	180.513832	171.948700	139.865486	123.874355	134.650482	143.886711	142.384460	140.862869	129.375618	111.365795	106.309914	69.378689	53.585039	41.481461	31.542146	23.753804	19.308753	12.264755	6.469471	5.265388	5.289849	6.089773	4.112860	4.564791	4.787678	6.283458	7.348536	5.463203	4.584776	4.425483	5.048354	4.458050	3.093466	2.033953	2.121273	2.187416	2.161202	1.841082	1.170619	0.461571	0.342714	0.316421	0.341296	0.393163	0.648602	0.608385	0.210761	0.158248	0.089659	-999.000000	-999.000000	
6.625000	154.693962	157.789116	154.839127	158.516174	165.262657	167.707481	153.235893	158.907516	177.782738	173.695251	162.731613	155.519493	149.485046	176.876579	186.064026	182.711197	169.846878	153.679756	127.421982	93.437634	103.960770	133.354958	138.286041	136.953972	121.557755	92.632820	65.932709	58.832863	41.521288	36.165522	31.486476	25.392837	18.910719	15.574424	8.653570	5.834877	4.638146	4.220257	4.395380	2.900648	2.646902	2.834471	4.089566	3.631151	3.273508	1.867267	2.532799	5.059573	5.078172	2.808519	1.577762	1.488502	1.660733	1.443788	1.253107	0.924605	0.652331	0.520740	0.353756	0.324513	0.280844	0.409088	0.661802	0.347687	0.104603	-999.000000	-999.000000	-999.000000	
6.375000	150.272903	153.752235	149.469604	150.385582	154.160255	156.918526	150.602211	139.593567	143.930290	143.657364	146.562210	133.778702	134.829025	155.519112	168.853210	157.982651	133.762997	122.209606	104.387188	74.020538	99.439762	128.229656	130.259415	119.806446	93.610100	73.301308	56.705269	44.820822	33.710863	27.374294	23.958345	19.192255	15.405638	10.394359	9.820236	5.376250	3.779711	2.883889	1.501648	1.208269	0.975243	1.514466	2.560960	1.938876	3.389756	1.342436	1.925596	5.389966	5.801003	4.976538	3.481580	2.124903	1.802619	1.931816	1.528053	1.054983	0.804622	0.556424	0.431799	0.213407	0.058791	0.240099	0.534091	0.589648	0.222541	-999.000000	-999.000000	-999.000000	
6.125000	145.330894	143.899315	139.006683	139.211479	138.002335	141.962845	136.738815	128.751072	134.413895	136.811218	132.482891	104.795353	116.227119	134.707626	146.797432	119.856140	102.138844	99.267818	75.808727	74.803890	103.029072	121.557793	115.818951	94.389320	74.016190	64.893084	53.006756	41.139332	28.986609	21.474190	19.018717	13.680440	11.991654	8.892498	7.514730	8.024017	5.869456	4.045877	1.551669	0.074635	0.201055	0.300963	0.361865	4.082503	3.339577	1.701946	2.795583	5.522257	5.693040	4.937073	5.289889	3.703383	3.243205	3.464732	1.444510	0.858845	0.608536	0.542188	0.373911	0.262673	0.228305	0.443573	1.423065	1.548089	-999.000000	-999.000000	-999.000000	-999.000000	
